customer_id,num_orders,total_spent,avg_order_value,order_value_std,first_order_date,last_order_date,country,recency_days,customer_age_days,frequency,monetary,months_active,purchase_growth,predicted_clv,CLV_Segment
12424.0,2,1760.96,58.69866666666667,62.474226064024606,2011-06-30 12:06:00,2011-06-30 12:06:00,Australia,162,0,2,1760.96,1,0.0,502.89865776464893,Medium
12425.0,1,777.2,21.58888888888889,14.685976941632408,2011-09-22 17:31:00,2011-09-22 17:31:00,Portugal,77,0,1,777.2,1,0.0,335.6341661892327,Low
12426.0,1,582.73,19.424333333333333,11.490219434096032,2011-05-29 12:26:00,2011-05-29 12:26:00,Germany,194,0,1,582.73,1,0.0,286.2728022824739,Low
12427.0,3,825.8000000000001,26.63870967741936,17.504324559364463,2010-12-03 10:44:00,2011-11-18 08:56:00,Germany,21,349,3,825.8000000000001,3,-0.2094581280788176,1034.4261099392418,Medium
12428.0,9,7956.46,27.062789115646257,43.42766763742172,2011-03-01 09:33:00,2011-11-14 08:22:00,Finland,25,257,9,7956.46,5,-0.9310622416981316,4643.962554072524,High
12429.0,4,3750.4,38.66391752577319,35.84802256740429,2010-12-09 12:05:00,2011-11-30 17:22:00,Denmark,8,356,4,3750.4,4,-0.2931617933723197,1664.4894877464426,High
12430.0,1,256.4,23.30909090909091,14.033241574593845,2011-10-27 15:09:00,2011-10-27 15:09:00,Norway,42,0,1,256.4,1,0.0,294.01200832648914,Low
12431.0,15,6487.45,27.60617021276596,50.33543798253851,2010-12-01 10:03:00,2011-11-04 11:55:00,Australia,35,338,15,6487.45,8,-0.222607910187754,6706.86847971273,VIP
12432.0,5,5059.32,46.84555555555556,75.6796474737069,2011-06-20 13:27:00,2011-10-28 11:43:00,Norway,42,129,5,5059.32,2,-0.7402318762662844,1671.100536542167,High
12433.0,7,13375.87,31.847309523809525,27.0369316523465,2010-12-01 13:24:00,2011-12-09 10:02:00,Norway,0,372,7,13375.87,5,-0.3031662143754685,5248.137806853329,VIP
12434.0,2,806.14,16.122799999999998,8.336415331029793,2011-03-24 13:05:00,2011-09-16 12:38:00,Australia,84,175,2,806.14,2,0.8133681462140991,665.3080919618786,Medium
12435.0,2,7829.89,217.49694444444447,118.22086735838243,2011-03-17 07:40:00,2011-09-21 09:06:00,Denmark,79,188,2,7829.89,2,-0.0321834979484872,1166.7429827510566,Medium
12436.0,1,509.01,31.813125,18.84557161731459,2011-09-01 12:09:00,2011-09-01 12:09:00,Norway,99,0,1,509.01,1,0.0,356.72964174852467,Low
12437.0,18,4951.41,24.88145728643216,18.24771643072901,2011-01-12 14:13:00,2011-12-08 11:35:00,France,1,329,18,4951.41,10,-0.5760731521463042,6173.270717452953,VIP
12438.0,2,2906.85,29.66173469387755,40.54791789245686,2011-07-22 13:29:00,2011-11-25 13:28:00,Norway,13,125,2,2906.85,2,1.2644461153444737,780.4970215270966,Medium
12441.0,1,173.55,15.77727272727273,4.004083143265363,2010-12-08 10:45:00,2010-12-08 10:45:00,France,366,0,1,173.55,1,0.0,208.21685009308408,Low
12442.0,1,172.06,14.338333333333331,8.012192791822558,2011-12-06 14:22:00,2011-12-06 14:22:00,Spain,2,0,1,172.06,1,0.0,308.34698959553265,Low
12444.0,5,5005.46,28.44011363636364,36.38456452930298,2011-06-21 14:00:00,2011-11-18 13:23:00,Norway,20,149,5,5005.46,5,-0.4989097905087644,2157.143081191398,High
12445.0,1,133.4,33.35,16.22621335986927,2011-11-17 18:43:00,2011-11-17 18:43:00,Spain,21,0,1,133.4,1,0.0,331.64930947011123,Low
12446.0,1,1002.31,17.584385964912283,6.119333243775087,2011-10-13 12:50:00,2011-10-13 12:50:00,RSA,57,0,1,1002.31,1,0.0,352.9685405470745,Low
12447.0,1,476.49,18.326538461538465,7.176101973805942,2011-04-10 13:25:00,2011-04-10 13:25:00,Belgium,242,0,1,476.49,1,0.0,303.35769188087323,Low
12448.0,1,449.45,20.42954545454545,19.12305152907218,2011-10-26 13:46:00,2011-10-26 13:46:00,Spain,43,0,1,449.45,1,0.0,378.5448289800853,Low
12449.0,4,4067.29,21.294712041884814,17.994325824835112,2011-06-05 15:37:00,2011-11-17 13:46:00,Belgium,21,164,4,4067.29,4,0.5625806751712348,1668.0547175305499,High
12450.0,2,197.88,24.735,18.193495698031363,2011-06-19 14:36:00,2011-07-06 14:41:00,Spain,155,17,2,197.88,2,-0.0571539657853809,421.20559413578087,Low
12451.0,5,9035.52,25.52406779661017,21.13557905096885,2011-01-19 09:05:00,2011-11-29 08:40:00,Switzerland,10,313,5,9035.52,4,-0.5928313890382159,2230.537741189489,High
12452.0,2,430.5700000000001,19.57136363636364,16.023037669155816,2011-11-23 08:05:00,2011-11-23 10:28:00,Switzerland,16,0,2,430.5700000000001,1,0.0,451.9776511972859,Low
12453.0,1,707.09,16.443953488372095,5.037722056802528,2011-07-28 14:08:00,2011-07-28 14:08:00,Austria,133,0,1,707.09,1,0.0,271.7522573936296,Low
12454.0,1,3528.34,235.22266666666667,104.4952025875328,2011-10-14 17:13:00,2011-10-14 17:13:00,Spain,55,0,1,3528.34,1,0.0,1216.4520919180075,Medium
12455.0,6,2466.86,27.40955555555556,23.52303771138064,2011-02-16 09:56:00,2011-09-27 15:31:00,Cyprus,72,223,6,2466.86,5,-0.8285193246661569,2497.562761788182,High
12456.0,3,3181.04,25.44832,34.23872034030968,2011-03-30 09:12:00,2011-10-26 14:41:00,Switzerland,43,210,3,3181.04,3,-0.0260633041852163,1080.1232148559845,Medium
12457.0,7,2363.23,38.11661290322581,46.29048069629005,2011-04-14 18:57:00,2011-10-04 13:13:00,Switzerland,65,172,7,2363.23,3,-0.8152586005148608,2862.1952816769954,High
12458.0,2,947.4,24.931578947368426,18.02832329094384,2011-02-28 10:55:00,2011-09-29 15:25:00,Switzerland,70,213,2,947.4,2,0.1435022125891809,651.8362560516507,Medium
12461.0,2,826.88,23.62514285714286,32.83688746905623,2011-07-08 10:23:00,2011-09-06 16:57:00,Switzerland,93,60,2,826.88,2,-0.6798751353761865,736.8068864539885,Medium
12462.0,2,1189.59,19.186935483870965,21.327398878292733,2011-02-09 14:44:00,2011-11-21 09:11:00,Spain,18,284,2,1189.59,2,-0.4385082098255821,715.609950686433,Medium
12463.0,4,1344.78,16.202168674698793,7.328468719731287,2011-04-12 12:47:00,2011-10-17 13:44:00,Belgium,52,188,4,1344.78,4,0.0239497112950479,1196.9876367381241,Medium
12464.0,8,1212.05,41.79482758620689,26.566101335118464,2011-02-03 13:30:00,2011-11-29 13:33:00,Belgium,9,299,8,1212.05,5,0.1854186652048786,2651.978224577866,High
12465.0,2,742.19,15.791276595744682,6.353031668294546,2011-06-23 13:37:00,2011-11-22 16:34:00,Belgium,16,152,2,742.19,2,-0.3160836312621622,628.7373237618621,Medium
12468.0,2,729.54,19.198421052631577,11.894366717135764,2011-01-27 13:29:00,2011-06-05 11:36:00,Germany,187,128,2,729.54,2,1.3013222618349205,526.5745687118842,Medium
12471.0,30,19824.05,43.09576086956522,76.19169714190105,2010-12-10 09:35:00,2011-12-07 15:43:00,Germany,1,362,30,19824.05,12,-0.4221156228066553,13945.54891990694,VIP
12472.0,7,6572.11,19.386755162241887,15.530018825041692,2010-12-05 14:19:00,2011-11-07 14:01:00,Germany,31,336,7,6572.11,7,-0.8351528518042027,2799.418459465891,High
12473.0,5,3938.55,23.44375,53.24299132631685,2011-06-01 10:15:00,2011-11-10 13:46:00,Germany,28,162,5,3938.55,4,0.5676406363730891,2206.3362620586327,High
12474.0,18,7375.79,17.395731132075472,10.212934432582507,2011-01-14 10:06:00,2011-11-22 14:39:00,Germany,16,312,18,7375.79,9,0.9635985352862848,5094.762087881382,VIP
12475.0,1,723.38,20.093888888888888,10.97910594272536,2011-10-17 10:10:00,2011-10-17 10:10:00,Germany,53,0,1,723.38,1,0.0,335.6341661892327,Low
12476.0,11,6816.42,29.255021459227468,26.005650763997817,2010-12-13 14:39:00,2011-11-24 12:40:00,Germany,15,345,11,6816.42,9,147.3263940520446,6240.917454422181,VIP
12477.0,6,13219.74,44.0658,48.76364839072834,2011-02-11 12:45:00,2011-11-17 09:51:00,Germany,22,278,6,13219.74,5,-0.1350304418846391,2437.3378927949157,High
12478.0,1,680.99,18.91638888888889,20.81287556885028,2011-12-06 09:56:00,2011-12-06 09:56:00,Greece,3,0,1,680.99,1,0.0,365.9407519129232,Low
12479.0,1,527.2,17.006451612903227,9.067401152254927,2011-11-28 13:26:00,2011-11-28 13:26:00,Germany,10,0,1,527.2,1,0.0,339.8108657980652,Low
12480.0,4,3281.63,21.309285714285718,28.908123428200177,2011-01-07 15:27:00,2011-11-11 14:52:00,Germany,27,307,4,3281.63,4,0.3920832058733555,1974.4527079550749,High
12481.0,10,5596.32,25.7894930875576,20.611551737305664,2010-12-09 10:13:00,2011-11-17 08:29:00,Germany,22,342,10,5596.32,7,-0.7629805386576469,3739.51284843736,High
12483.0,8,2484.98,33.133066666666664,31.40725948847776,2011-01-04 14:20:00,2011-11-22 17:02:00,Sweden,16,322,8,2484.98,7,-0.256744932186087,3227.906944623214,High
12484.0,6,4541.72,13.126358381502891,17.15008436296153,2011-01-07 14:04:00,2011-11-07 11:37:00,Spain,32,303,6,4541.72,4,-0.2282239595672432,2068.1204636392154,High
12488.0,3,1298.66,23.612,16.826931830099472,2011-09-25 10:34:00,2011-11-30 08:50:00,France,9,65,3,1298.66,3,-0.0400079366510939,974.4197980667922,Medium
12489.0,1,334.93,22.328666666666667,8.673208227200645,2011-01-07 13:13:00,2011-01-07 13:13:00,France,335,0,1,334.93,1,0.0,262.05744609598446,Low
12490.0,10,5417.93,22.114,17.133910877765565,2011-01-14 09:13:00,2011-12-04 16:07:00,France,4,324,10,5417.93,8,-0.46452925267562,3665.4719399192563,High
12491.0,1,460.4,17.70769230769231,9.36749371291694,2011-11-01 12:18:00,2011-11-01 12:18:00,France,38,0,1,460.4,1,0.0,351.51740532917853,Low
12492.0,2,263.21000000000004,13.160500000000004,5.372805280200221,2011-08-26 14:51:00,2011-10-07 15:15:00,Germany,62,42,2,263.21000000000004,2,0.0818745584425777,425.5054140853378,Low
12493.0,2,433.74,19.715454545454545,5.7762227955256185,2011-05-26 14:53:00,2011-06-27 10:17:00,France,165,31,2,433.74,2,-0.1338758029978586,471.5464823334323,Low
12494.0,7,1246.1,16.18311688311688,7.523139437715911,2010-12-09 11:31:00,2011-11-24 09:34:00,France,15,349,7,1246.1,6,1.5727773406766328,2092.555424615891,High
12497.0,1,1043.1,74.50714285714285,44.84968852109857,2011-09-19 12:29:00,2011-09-19 12:29:00,Germany,81,0,1,1043.1,1,0.0,685.1931216744288,Medium
12498.0,3,403.7000000000001,17.55217391304348,6.960856110175046,2011-10-13 09:30:00,2011-11-18 12:53:00,Germany,20,36,3,403.7000000000001,2,-0.3657603222557906,757.2327333042844,Medium
12500.0,11,4257.82,69.80032786885245,96.51899053152204,2011-01-10 09:48:00,2011-11-16 16:20:00,Germany,22,310,11,4257.82,7,0.7865525813724925,5907.55232771782,VIP
12501.0,1,2169.39,14.5596644295302,11.642558487285982,2011-01-07 12:28:00,2011-01-07 12:28:00,Germany,336,0,1,2169.39,1,0.0,333.39632659109935,Low
12502.0,5,3723.87,25.332448979591835,29.728509806771054,2011-02-03 10:41:00,2011-09-05 11:52:00,Spain,95,214,5,3723.87,5,0.7684593610998786,2122.344122447988,High
12504.0,2,482.05,53.5611111111111,46.54486261781327,2011-11-09 14:56:00,2011-11-21 16:02:00,Germany,17,12,2,482.05,1,0.0,588.568953189177,Medium
12506.0,1,73.5,3.1956521739130435,2.086586656124731,2011-04-21 08:54:00,2011-04-21 08:54:00,France,232,0,1,73.5,1,0.0,124.21118855292202,Low
12507.0,3,1304.81,62.13380952380952,54.5300895356124,2011-02-14 09:24:00,2011-07-28 17:09:00,Spain,133,164,3,1304.81,2,0.9224662313265944,1015.5426316613166,Medium
12508.0,2,398.27,5.772028985507246,4.446343368666961,2011-11-10 16:27:00,2011-11-13 15:37:00,France,25,2,2,398.27,1,0.0,278.7656254658305,Low
12509.0,1,176.5,25.214285714285715,18.9161684431977,2011-02-28 14:45:00,2011-02-28 14:45:00,France,283,0,1,176.5,1,0.0,295.877270402106,Low
12510.0,2,982.57,29.774848484848484,32.124828805109225,2011-01-18 14:04:00,2011-07-20 10:15:00,Spain,142,182,2,982.57,2,-0.5564548053661755,763.6617167143366,Medium
12512.0,2,138.03,4.059705882352941,2.871632927177357,2011-10-04 14:53:00,2011-10-04 14:55:00,Israel,65,0,2,138.03,1,0.0,168.97752138791796,Low
12513.0,1,612.29,17.494,9.986948600695868,2011-08-19 10:51:00,2011-08-19 10:51:00,France,112,0,1,612.29,1,0.0,337.0204756694371,Low
12514.0,1,1017.68,19.95450980392157,10.635650297696989,2011-03-17 16:38:00,2011-03-17 16:38:00,Italy,266,0,1,1017.68,1,0.0,289.6443661524267,Low
12515.0,1,383.7,23.98125,22.111873695671598,2010-12-21 15:43:00,2010-12-21 15:43:00,Italy,352,0,1,383.7,1,0.0,256.04282500428883,Low
12516.0,2,1312.06,50.46384615384615,32.54597290933833,2011-06-12 11:37:00,2011-09-23 09:13:00,Germany,77,102,2,1312.06,2,0.2493324204039711,754.0968629451218,Medium
12517.0,5,2502.84,8.812816901408452,8.341167975955502,2011-06-02 15:13:00,2011-11-11 14:04:00,Germany,27,161,5,2502.84,4,-0.2864900058597565,1299.77521682639,Medium
12518.0,5,2056.89,16.58782258064516,8.975297314683546,2011-08-21 13:18:00,2011-12-09 10:13:00,Germany,0,109,5,2056.89,5,0.043918607862996,1429.7346325193587,Medium
12519.0,1,340.84000000000003,18.93555555555556,10.909873683542338,2011-10-07 09:26:00,2011-10-07 09:26:00,Germany,63,0,1,340.84000000000003,1,0.0,335.6341661892327,Low
12520.0,5,2634.26,17.330657894736845,11.726679982218656,2011-03-11 11:35:00,2011-09-21 15:23:00,Germany,78,194,5,2634.26,4,-0.5227294811167973,1540.7379212799478,High
12521.0,1,599.68,15.781052631578946,8.921051867890215,2011-07-20 10:51:00,2011-07-20 10:51:00,Germany,142,0,1,599.68,1,0.0,352.5256132403951,Low
12522.0,2,192.72,16.06,4.292248827829067,2011-10-19 14:41:00,2011-10-31 15:30:00,Germany,38,12,2,192.72,1,0.0,412.7213400756112,Low
12523.0,11,1789.77,16.884622641509434,5.421290511365846,2011-01-12 09:43:00,2011-11-20 12:55:00,France,18,312,11,1789.77,9,1.5341029341029344,3291.854852806711,High
12524.0,8,4485.72,31.15083333333333,33.07600885140862,2011-01-10 10:35:00,2011-11-30 15:31:00,Germany,8,324,8,4485.72,7,-0.0874434823724104,3384.6531215660475,High
12526.0,3,1316.66,18.54450704225352,8.519842518452757,2011-09-06 14:19:00,2011-12-09 12:09:00,Germany,0,93,3,1316.66,3,-0.4665643583349319,941.2463154917859,Medium
12527.0,3,348.71000000000004,19.37277777777778,13.665484131048844,2011-01-18 12:05:00,2011-09-19 11:55:00,Germany,81,243,3,348.71000000000004,3,-0.5147543439185142,954.1158000857483,Medium
12528.0,6,1933.48,21.01608695652174,12.022408286335333,2011-01-31 09:05:00,2011-11-30 14:40:00,Germany,8,303,6,1933.48,6,-0.2465573372697307,2253.40713761449,High
12530.0,4,1662.28,25.186060606060607,19.07785642520893,2011-01-07 10:04:00,2011-10-11 12:34:00,Germany,59,277,4,1662.28,4,0.1370494335736353,1609.4247432068707,High
12531.0,1,125.22,7.365882352941177,6.801954736345584,2011-11-25 11:12:00,2011-11-25 11:12:00,Germany,14,0,1,125.22,1,0.0,281.80666316331093,Low
12532.0,1,349.83000000000004,21.864375000000003,9.539831562978458,2011-11-09 13:47:00,2011-11-09 13:47:00,France,29,0,1,349.83000000000004,1,0.0,299.24552187940316,Low
12534.0,1,1089.18,17.28857142857143,13.107948691309758,2011-08-01 10:26:00,2011-08-01 10:26:00,Germany,130,0,1,1089.18,1,0.0,353.0368796237265,Low
12535.0,2,716.35,21.069117647058825,8.924090775398799,2011-06-06 12:47:00,2011-09-09 08:48:00,France,91,94,2,716.35,2,-0.0712847362062022,550.5193270176354,Medium
12536.0,3,12601.830000000002,48.2828735632184,362.18342853366886,2011-10-11 14:52:00,2011-10-27 14:20:00,France,42,15,3,12601.830000000002,1,0.0,918.2517900344809,Medium
12538.0,1,363.95,17.33095238095238,7.189807997966221,2011-11-10 17:16:00,2011-11-10 17:16:00,Spain,28,0,1,363.95,1,0.0,339.8108657980652,Low
